Fuel Type Code,City,State,ZIP_Code,Status Code,EV Level2 EVSE Num,EV DC Fast Count,EV Network,ID,Open Date
ELEC,Monte Rio,CA,95462,E,1,0,ChargePoint Network,346602,5/21/2024
ELEC,Kenilworth,NJ,07033,E,2,0,ChargePoint Network,346603,5/21/2024
ELEC,Phenix City,AL,36867,E,0,1,ChargePoint Network,346604,5/21/2024
ELEC,Phenix City,AL,36867,E,0,1,ChargePoint Network,346605,5/21/2024
ELEC,Columbus,OH,43219,E,0,1,ChargePoint Network,346606,5/21/2024
ELEC,Columbus,OH,43219,E,0,1,ChargePoint Network,346607,5/21/2024
ELEC,Des moines,IA,50317,E,0,2,CHARGELAB,346608,5/21/2024
ELEC,New Bedford,MA,02745,E,2,0,SHELL_RECHARGE,346610,5/21/2024
ELEC,Herkimer,NY,13550,E,6,0,VIALYNK,346611,5/21/2024
ELEC,New Hyde Park,NY,12538,E,2,0,VIALYNK,346612,5/21/2024
ELEC,McKinney,TX,75071,E,1,0,Non-Networked,346613,4/10/2024
ELEC,Chula Vista,CA,91910,E,6,1,ChargePoint Network,346614,5/1/2025
ELEC,Saginaw,MI,48602,E,0,2,Non-Networked,346615,5/1/2024
ELEC,Bridgeport,MI,48722,E,0,4,Non-Networked,346616,5/1/2024
ELEC,Capitola,CA,95010,E,0,1,EVCS,346618,8/23/2023
ELEC,Brooklyn,NY,11220,E,2,0,MATCHA,346620,5/15/2024
ELEC,Herriman,UT,84096,E,2,0,Blink Network,346622,5/21/2024
ELEC,Pasadena,CA,91107,E,2,1,Blink Network,346623,5/14/2024
ELEC,Wisconsin Rapids,WI,54494,E,0,6,Blink Network,346624,12/6/2023
ELEC,Middletown,NY,10941,E,2,0,Blink Network,346625,4/1/2024
ELEC,Lafayette,CO,80026,E,2,0,ChargePoint Network,346627,5/22/2024
ELEC,Washington,DC,20001,E,2,0,ChargePoint Network,346628,5/22/2024
ELEC,Hudson,MA,01749,E,0,1,ChargePoint Network,346629,5/22/2024
ELEC,Hayward,CA,94541,E,2,0,ChargePoint Network,346630,5/22/2024
ELEC,Bettendorf,IA,52722,E,0,2,ChargePoint Network,346633,5/22/2024
ELEC,Bettendorf,IA,52722,E,0,2,ChargePoint Network,346634,5/22/2024
ELEC,Bristol,CT,06010,E,2,0,ChargePoint Network,346635,5/22/2024
ELEC,Bristol,CT,06010,E,2,0,ChargePoint Network,346636,5/22/2024
ELEC,Aventura,FL,33180,E,2,0,ChargePoint Network,346637,5/22/2024
ELEC,Aventura,FL,33180,E,2,0,ChargePoint Network,346638,5/22/2024
ELEC,Aventura,FL,33180,E,2,0,ChargePoint Network,346639,5/22/2024
ELEC,Dedham,MA,02026,E,2,0,ChargePoint Network,346643,5/22/2024
ELEC,Watertown,CT,06795,E,1,0,ChargePoint Network,346644,5/22/2024
ELEC,Rexburg,ID,83440,E,2,0,ChargePoint Network,346650,5/22/2024
ELEC,Los Angeles,CA,90071,E,2,0,ChargePoint Network,346651,5/22/2024
ELEC,Sunrise,FL,33323,E,1,0,EV Connect,346656,5/22/2024
ELEC,Yorktown Heights,NY,10598,E,2,0,SHELL_RECHARGE,346657,5/22/2024
ELEC,Yorktown Heights,NY,10598,E,2,0,SHELL_RECHARGE,346658,5/22/2024
ELEC,Southborough,MA,01772,E,6,0,FLO,346659,5/22/2024
ELEC,Acton,MA,01720,E,4,0,FLO,346660,5/22/2024
ELEC,New Hyde Park,NY,12538,E,2,0,VIALYNK,346665,5/22/2024
ELEC,East Syracuse,NY,13057,E,4,2,VIALYNK,346666,5/22/2024
ELEC,McKinney,TX,75069,E,1,0,Non-Networked,346671,4/10/2024
ELEC,Louisville,CO,80027,E,8,0,ChargePoint Network,346672,5/1/2024
ELEC,Fresno,CA,93722,E,2,0,Blink Network,346676,5/22/2024
ELEC,Manheim,PA,17545,E,1,0,Blink Network,346677,5/20/2024
ELEC,Portland,OR,97204,E,2,0,ChargePoint Network,346678,5/23/2024
ELEC,Atlanta,GA,30339,E,2,0,ChargePoint Network,346679,5/23/2024
ELEC,Burlington,VT,05405,E,2,0,ChargePoint Network,346682,5/23/2024
ELEC,Auburn,AL,36830,E,2,0,ChargePoint Network,346686,5/23/2024
ELEC,Salt Lake City,UT,84111,E,2,0,ChargePoint Network,346688,5/23/2024
ELEC,Lewiston,NY,14092,E,2,0,ChargePoint Network,346689,5/23/2024
ELEC,Bristol,CT,06010,E,0,1,ChargePoint Network,346691,5/23/2024
ELEC,Bristol,CT,06010,E,0,1,ChargePoint Network,346692,5/23/2024
ELEC,Miami,FL,33172,E,2,0,ChargePoint Network,346693,5/23/2024
ELEC,Boston,MA,02215,E,2,0,ChargePoint Network,346694,5/23/2024
ELEC,Boston,MA,02215,E,2,0,ChargePoint Network,346695,5/23/2024
ELEC,Boston,MA,02215,E,2,0,ChargePoint Network,346696,5/23/2024
ELEC,Boston,MA,02215,E,2,0,ChargePoint Network,346697,5/23/2024
ELEC,Boston,MA,02215,E,2,0,ChargePoint Network,346698,5/23/2024
ELEC,Oxnard,CA,93035,E,1,0,ChargePoint Network,346702,5/23/2024
ELEC,Centerville,IA,52544,E,2,0,ChargePoint Network,346703,5/23/2024
ELEC,Centerville,IA,52544,E,2,0,ChargePoint Network,346704,5/23/2024
ELEC,Carmel-by-the-Sea,CA,93923,E,2,0,ChargePoint Network,346705,5/23/2024
ELEC,Carmel-by-the-Sea,CA,93923,E,2,0,ChargePoint Network,346706,5/23/2024
ELEC,Carmel-by-the-Sea,CA,93923,E,2,0,ChargePoint Network,346707,5/23/2024
ELEC,Carmel-by-the-Sea,CA,93923,E,2,0,ChargePoint Network,346708,5/23/2024
ELEC,West Nyack,NY,10994,E,0,1,ChargePoint Network,346709,5/23/2024
ELEC,West Nyack,NY,10994,E,0,1,ChargePoint Network,346710,5/23/2024
ELEC,Lewiston,NY,14092,E,2,0,ChargePoint Network,346711,5/23/2024
ELEC,Lewiston,NY,14092,E,2,0,ChargePoint Network,346712,5/23/2024
ELEC,Lewiston,NY,14092,E,2,0,ChargePoint Network,346713,5/23/2024
ELEC,Aurora,CO,80011,E,0,1,ChargePoint Network,346715,5/23/2024
ELEC,Aurora,CO,80011,E,0,1,ChargePoint Network,346716,5/23/2024
ELEC,Aurora,CO,80011,E,0,1,ChargePoint Network,346718,5/23/2024
ELEC,Aurora,CO,80011,E,0,1,ChargePoint Network,346719,5/23/2024
ELEC,Brooklyn Park,MD,21225,E,4,0,SWTCH,346721,5/23/2024
ELEC,Ames,IA,50010,E,0,8,EV Connect,346724,5/23/2024
ELEC,Tupelo,MS,38801,E,0,2,EV Connect,346725,5/23/2024
ELEC,Fairfield,OH,45014,E,2,0,SHELL_RECHARGE,346726,5/23/2024
ELEC,Cincinnati,OH,45255,E,2,0,SHELL_RECHARGE,346727,5/23/2024
ELEC,Dayton,OR,97114,E,2,0,FLO,346728,5/23/2024
ELEC,Fulton,NY,12194,E,4,0,VIALYNK,346731,5/23/2024
ELEC,Frisco,TX,75034,E,4,0,UNIVERSAL,346736,12/4/2023
ELEC,Amarillo,TX,79118,E,4,0,UNIVERSAL,346737,10/4/2023
ELEC,Tyler,TX,75703,E,4,0,UNIVERSAL,346738,8/4/2023
ELEC,Deer Park,TX,77536,E,4,0,UNIVERSAL,346739,8/4/2023
ELEC,San Angelo,TX,76901,E,4,0,UNIVERSAL,346740,5/4/2024
ELEC,Cotulla,TX,78014,E,4,0,UNIVERSAL,346741,3/4/2024
ELEC,Littlefield,TX,79339,E,4,0,UNIVERSAL,346742,3/4/2024
ELEC,Bellmead,TX,76705,E,4,0,UNIVERSAL,346743,3/4/2024
ELEC,Dallas,TX,75229,E,4,0,UNIVERSAL,346744,3/19/2024
ELEC,Dallas,TX,75229,E,2,0,UNIVERSAL,346745,3/26/2024
ELEC,Goldsboro,NC,27534,E,0,4,CIRCLE_K,346746,4/17/2024
ELEC,Hickory,NC,28602,E,0,4,CIRCLE_K,346747,4/18/2024
ELEC,Plymouth,MN,55447,E,0,4,CIRCLE_K,346748,4/25/2024
ELEC,Stuart,FL,34997,E,0,4,Blink Network,346753,12/27/2023
ELEC,Concord,CA,94520,E,0,2,Blink Network,346756,5/23/2024
ELEC,Wrightsville,PA,17368,E,2,0,ChargePoint Network,346760,5/24/2024
ELEC,Wrightsville,PA,17368,E,2,0,ChargePoint Network,346761,5/24/2024
ELEC,Crestview,FL,32539,E,2,0,ChargePoint Network,346763,5/24/2024
ELEC,Wrightsville,PA,17368,E,2,0,ChargePoint Network,346764,5/24/2024
ELEC,Wrightsville,PA,17368,E,2,0,ChargePoint Network,346765,5/24/2024
ELEC,Wrightsville,PA,17368,E,2,0,ChargePoint Network,346766,5/24/2024
ELEC,Kansas City,MO,64145,E,2,0,ChargePoint Network,346771,5/24/2024
ELEC,East Orange,NJ,07018,E,2,0,ChargePoint Network,346772,5/24/2024
ELEC,Sebastopol,CA,95472,E,1,0,ChargePoint Network,346773,5/24/2024
ELEC,Denver,CO,80239,E,2,0,ChargePoint Network,346775,5/24/2024
ELEC,Miami,FL,33172,E,2,0,ChargePoint Network,346776,5/24/2024
ELEC,Cornelius,OR,97113,E,2,0,ChargePoint Network,346777,5/24/2024
ELEC,Geneva,AL,36340,E,2,0,ChargePoint Network,346778,5/24/2024
ELEC,Geneva,AL,36340,E,2,0,ChargePoint Network,346779,5/24/2024
ELEC,Pittsford,NY,14534,E,2,0,ChargePoint Network,346780,5/24/2024
ELEC,Pittsford,NY,14534,E,2,0,ChargePoint Network,346781,5/24/2024
ELEC,Pittsford,NY,14534,E,2,0,ChargePoint Network,346782,5/24/2024
ELEC,Pittsford,NY,14534,E,2,0,ChargePoint Network,346783,5/24/2024
ELEC,St. Augustine,FL,32080,E,2,0,ChargePoint Network,346784,5/24/2024
ELEC,St. Augustine,FL,32080,E,2,0,ChargePoint Network,346785,5/24/2024
ELEC,St. Augustine,FL,32080,E,2,0,ChargePoint Network,346786,5/24/2024
ELEC,Tucson,AZ,85716,E,2,0,ChargePoint Network,346787,5/24/2024
ELEC,Gunnison,CO,81230,E,0,1,ChargePoint Network,346788,5/24/2024
ELEC,Gunnison,CO,81230,E,0,1,ChargePoint Network,346789,5/24/2024
ELEC,Agawam,MA,01001,E,2,0,ChargePoint Network,346791,5/24/2024
ELEC,Early,TX,76802,E,0,1,EV Connect,346802,5/24/2024
ELEC,Youngstown,OH,44512,E,4,0,SHELL_RECHARGE,346803,5/24/2024
ELEC,Acton,MA,02155,E,4,0,FLO,346804,5/24/2024
ELEC,Woodland,CA,95776,E,0,4,7CHARGE,346835,5/23/2024
ELEC,Johnson City,NY,13790,E,12,0,Non-Networked,346837,3/18/2024
ELEC,Tempe,AZ,85282,E,2,0,Blink Network,346838,2/8/2023
ELEC,Tampa,FL,33614,E,2,0,Blink Network,346839,2/29/2024
ELEC,Fort Lauderdale,FL,33301,E,4,0,Blink Network,346842,5/24/2024
ELEC,Aurora,IL,60505,E,2,0,Blink Network,346843,7/7/2023
ELEC,Boston,MA,02210,E,0,1,ChargePoint Network,346846,5/25/2024
ELEC,Campbell,CA,95008,E,2,0,ChargePoint Network,346847,5/25/2024
ELEC,Campbell,CA,95008,E,2,0,ChargePoint Network,346848,5/25/2024
ELEC,Campbell,CA,95008,E,2,0,ChargePoint Network,346849,5/25/2024
ELEC,Campbell,CA,95008,E,2,0,ChargePoint Network,346850,5/25/2024
ELEC,San Bernardino,CA,92408,E,2,0,ChargePoint Network,346851,5/25/2024
ELEC,Roswell,GA,30076,E,2,0,ChargePoint Network,346852,5/25/2024
ELEC,Long Beach,CA,90808,E,2,0,ChargePoint Network,346854,5/25/2024
ELEC,Long Beach,CA,90808,E,2,0,ChargePoint Network,346855,5/25/2024
ELEC,Vernon,CT,06066,E,2,0,ChargePoint Network,346856,5/25/2024
ELEC,Greenville,SC,29615,E,2,0,ChargePoint Network,346857,5/25/2024
ELEC,Greenville,SC,29615,E,2,0,ChargePoint Network,346858,5/25/2024
ELEC,Ewing Township,NJ,08638,E,2,0,ChargePoint Network,346859,5/25/2024
ELEC,Ewing Township,NJ,08628,E,2,0,ChargePoint Network,346860,5/25/2024
ELEC,Ewing Township,NJ,08628,E,2,0,ChargePoint Network,346861,5/25/2024
ELEC,Dudley,MA,01571,E,2,0,ChargePoint Network,346863,5/25/2024
ELEC,Dudley,MA,01571,E,2,0,ChargePoint Network,346864,5/25/2024
ELEC,Enumclaw,WA,98022,E,2,0,ChargePoint Network,346865,5/25/2024
ELEC,DeBary,FL,32713,E,1,0,ChargePoint Network,346868,5/25/2024
ELEC,Enumclaw,WA,98022,E,2,0,ChargePoint Network,346873,5/25/2024
ELEC,Fallston,MD,21047,E,0,1,ChargePoint Network,346874,5/25/2024
ELEC,Fallston,MD,21047,E,0,1,ChargePoint Network,346875,5/25/2024
ELEC,Fallston,MD,21047,E,0,1,ChargePoint Network,346876,5/25/2024
ELEC,McCandless,PA,15101,E,0,1,ChargePoint Network,346878,5/25/2024
ELEC,McCandless,PA,15101,E,0,1,ChargePoint Network,346879,5/25/2024
ELEC,Libertyville,IL,60048,E,0,1,ChargePoint Network,346880,5/25/2024
ELEC,Libertyville,IL,60048,E,0,1,ChargePoint Network,346881,5/25/2024
ELEC,Manchester,CT,06040,E,2,0,ChargePoint Network,346882,5/25/2024
ELEC,Tulsa,OK,74133,E,0,1,ChargePoint Network,346883,5/25/2024
ELEC,Bowie,MD,20716,E,8,2,SWTCH,346885,5/25/2025
ELEC,McKinney,TX,75070,E,1,0,ChargePoint Network,346892,5/26/2024
ELEC,Delavan,WI,53115,E,0,2,EV Connect,346893,5/26/2024
ELEC,Plainfield,IN,46168,E,0,4,EV Connect,346895,5/26/2024
ELEC,Pequannock Township,NJ,07444,E,1,0,ChargePoint Network,346896,5/28/2024
ELEC,Folsom,CA,95630,E,1,0,ChargePoint Network,346898,5/28/2024
ELEC,Clayton,GA,30525,E,0,2,EV Connect,346906,5/28/2024
ELEC,Crookston,MN,56716,E,2,0,Blink Network,346917,8/24/2022
ELEC,Plymouth,MN,55442,E,0,4,Blink Network,346919,4/5/2024
ELEC,Henderson,CO,80640,E,0,2,Blink Network,346920,8/29/2022
ELEC,Plano,TX,75024,E,2,0,Blink Network,346922,4/4/2024
ELEC,Peru,IL,61354,E,2,2,Blink Network,346923,5/22/2024
ELEC,Garland,TX,75044,E,2,0,Blink Network,346925,5/29/2024
ELEC,Marysville,WA,98270,E,6,0,Blink Network,346926,5/29/2024
ELEC,Merriam,KS,66202,E,2,0,ChargePoint Network,346928,5/30/2024
ELEC,Myrtle Beach,SC,29572,E,2,0,SHELL_RECHARGE,346931,5/30/2024
ELEC,Bluffton,SC,29910,E,4,0,SHELL_RECHARGE,346933,5/30/2024
ELEC,Bluffton,SC,29910,E,4,0,SHELL_RECHARGE,346934,5/30/2024
ELEC,Mebane,NC,27302,E,2,0,SHELL_RECHARGE,346936,5/30/2024
ELEC,Sevierville,TN,37862,E,3,0,SHELL_RECHARGE,346937,5/30/2024
ELEC,Southaven,MS,38671,E,3,0,SHELL_RECHARGE,346938,5/30/2024
ELEC,Deer Park,NY,11729,E,9,0,SHELL_RECHARGE,346942,5/30/2024
ELEC,Riverhead,NY,11901,E,2,0,SHELL_RECHARGE,346945,5/30/2024
ELEC,Lancaster,PA,17602,E,4,0,SHELL_RECHARGE,346946,5/30/2024
ELEC,Washington,PA,15301,E,3,0,SHELL_RECHARGE,346950,5/30/2024
ELEC,Flatonia,TX,78941,E,0,7,SHELL_RECHARGE,346955,5/30/2024
ELEC,Midland,MI,48640,E,0,6,SHELL_RECHARGE,346956,5/30/2024
ELEC,San Diego,CA,92121,E,24,0,OpConnect,346958,5/30/2024
ELEC,PUTNAM,CT,06260,E,0,1,EV Connect,346959,5/30/2024
ELEC,Ashland,VA,23005,E,0,4,EV Connect,346961,5/30/2024
ELEC,Montgomery,AL,36117,E,1,2,EV Connect,346962,5/30/2024
ELEC,Bloomington,IN,47401,E,2,0,EV Connect,346963,5/30/2024
ELEC,Gonzales,LA,70737,E,4,0,SHELL_RECHARGE,346964,5/30/2024
ELEC,Mclean,VA,22102,E,3,0,SHELL_RECHARGE,346965,5/30/2024
ELEC,Gonzales,LA,70737,E,0,2,SHELL_RECHARGE,346966,5/30/2024
ELEC,Gonzales,LA,70737,E,2,0,SHELL_RECHARGE,346967,5/30/2024
ELEC,Gonzales,LA,70737,E,0,2,SHELL_RECHARGE,346968,5/30/2024
ELEC,Mclean,VA,22102,E,3,0,SHELL_RECHARGE,346969,5/30/2024
ELEC,Gonzales,LA,70737,E,0,1,SHELL_RECHARGE,346970,5/30/2024
ELEC,Halfmoon,NY,12065,E,4,0,VIALYNK,346976,5/30/2024
ELEC,Watertown,NY,13601,E,4,0,VIALYNK,346977,5/30/2024
ELEC,New Haven,CT,06515,E,0,12,Tesla,347086,5/23/2024
ELEC,Weed,CA,96094,E,0,16,Tesla,347087,5/23/2024
ELEC,Springdale,OH,45246,E,6,0,Non-Networked,347089,5/23/2024
ELEC,New Martinsville,WV,26155,E,2,0,Non-Networked,347091,5/23/2024
ELEC,Parkersburg,WV,26101,E,1,0,Non-Networked,347092,5/23/2024
ELEC,Lower Burrell,PA,15068,E,2,0,Non-Networked,347095,5/23/2024
ELEC,Hilton Head Island,SC,29926,E,1,0,Non-Networked,347096,5/23/2024
ELEC,Savannah,GA,31401,E,4,0,Non-Networked,347097,5/23/2024
ELEC,Savannah,GA,31419,E,2,0,Non-Networked,347098,5/23/2024
ELEC,Savannah,GA,31408,E,2,0,Non-Networked,347099,5/23/2024
ELEC,Ormond Beach,FL,32174,E,4,0,Non-Networked,347100,5/23/2024
ELEC,Tampa,FL,33612,E,2,1,Non-Networked,347101,5/23/2024
ELEC,Mt Juliet,TN,37122,E,4,0,CHARGELAB,347102,5/23/2024
ELEC,Albemarle,NC,28001,E,2,0,TURNONGREEN,347103,5/23/2024
ELEC,Hilton Head Island,SC,29926,E,2,0,Non-Networked,347104,5/23/2024
ELEC,Belleview,FL,34420,E,0,2,Blink Network,347105,5/30/2024
ELEC,Torrance,CA,90501,E,2,0,Blink Network,347106,5/30/2024
ELEC,Torrance,CA,90503,E,4,0,Blink Network,347107,5/30/2024
ELEC,Torrance,CA,90505,E,2,0,Blink Network,347108,5/30/2024
ELEC,Buffalo,NY,14218,E,4,0,Blink Network,347109,5/30/2024
ELEC,Denver,CO,80211,E,3,0,Blink Network,347111,5/30/2024
ELEC,Torrance,CA,90501,E,1,0,Blink Network,347112,5/30/2024
ELEC,Torrance,CA,90504,E,2,0,Blink Network,347114,5/30/2024
ELEC,Waddell,AZ,85355,E,2,0,ChargePoint Network,347118,5/31/2024
ELEC,Waddell,AZ,85355,E,2,0,ChargePoint Network,347119,5/31/2024
ELEC,Waddell,AZ,85355,E,2,0,ChargePoint Network,347120,5/31/2024
ELEC,Chelsea,MI,48118,E,2,0,ChargePoint Network,347123,5/31/2024
ELEC,Lowell,AR,72745,E,2,0,ChargePoint Network,347124,5/31/2024
ELEC,Columbus,GA,31909,E,2,0,ChargePoint Network,347125,5/31/2024
ELEC,Goodyear,AZ,85338,E,2,0,ChargePoint Network,347126,5/31/2024
ELEC,Burbank,CA,91502,E,0,1,ChargePoint Network,347133,5/31/2024
ELEC,Tucson,AZ,85718,E,2,0,ChargePoint Network,347134,5/31/2024
ELEC,Tucson,AZ,85718,E,2,0,ChargePoint Network,347135,5/31/2024
ELEC,Delaware,OH,43015,E,2,0,ChargePoint Network,347140,5/31/2024
ELEC,Delaware,OH,43015,E,2,0,ChargePoint Network,347141,5/31/2024
ELEC,Portland,OR,97230,E,2,0,ChargePoint Network,347142,5/31/2024
ELEC,Johnston,IA,50131,E,1,0,ChargePoint Network,347149,5/31/2024
ELEC,Warwick,RI,02886,E,0,2,ChargePoint Network,347151,5/31/2024
ELEC,Warwick,RI,02886,E,0,2,ChargePoint Network,347154,5/31/2024
ELEC,Amherst,MA,01003,E,2,0,ChargePoint Network,347157,5/31/2024
ELEC,Amherst,MA,01003,E,2,0,ChargePoint Network,347158,5/31/2024
ELEC,Amherst,MA,01003,E,2,0,ChargePoint Network,347159,5/31/2024
ELEC,Oceanside,CA,92056,E,2,0,ChargePoint Network,347163,5/31/2024
ELEC,Wilmington,NC,28403,E,0,1,ChargePoint Network,347169,5/31/2024
ELEC,Delavan,WI,53115,E,2,0,ChargePoint Network,347170,5/31/2024
ELEC,Shrewsbury,MA,01545,E,2,0,ChargePoint Network,347171,5/31/2024
ELEC,Little Rock,AR,72202,E,2,0,ChargePoint Network,347173,5/31/2024
ELEC,Katy,TX,77494,E,1,0,ChargePoint Network,347174,5/31/2024
ELEC,Katy,TX,77494,E,1,0,ChargePoint Network,347175,5/31/2024
ELEC,Wildwood,NJ,08260,E,2,0,ChargePoint Network,347177,5/31/2024
ELEC,Wildwood,NJ,08260,E,2,0,ChargePoint Network,347178,5/31/2024
ELEC,Bel Air,MD,21014,E,0,2,ChargePoint Network,347179,5/31/2024
ELEC,San Antonio,TX,78240,E,0,8,SHELL_RECHARGE,347182,5/31/2024
ELEC,Southgate,MI,48195,E,2,0,SHELL_RECHARGE,347184,5/31/2024
ELEC,Syracuse,NY,13202,E,6,0,VIALYNK,347196,5/31/2024
ELEC,Cortland,NY,13045,E,4,0,VIALYNK,347197,5/31/2024
ELEC,Carmel,IN,46032,E,0,8,Tesla,347198,5/30/2024
ELEC,Fremont,CA,94536,E,0,12,Tesla,347199,5/30/2024
ELEC,Wellington,UT,84542,E,0,8,Tesla,347200,5/30/2024
ELEC,Lexington,NE,68850,E,0,8,Tesla,347201,5/30/2024
ELEC,Lima,OH,45804,E,4,0,Tesla Destination,347202,5/30/2024
ELEC,Mason,OH,45040,E,4,0,Tesla Destination,347203,5/30/2024
ELEC,Largo,FL,33770,E,1,0,Non-Networked,347206,5/30/2024
ELEC,Largo,FL,33770,E,3,0,Non-Networked,347207,1/3/2024
ELEC,Taos,NM,87571,E,0,2,RED_E,347208,5/30/2024
ELEC,Taos,NM,87571,E,0,4,RED_E,347209,5/30/2024
ELEC,Angel Fire,NM,87710,E,0,2,RED_E,347210,5/30/2024
ELEC,Angel Fire,NM,87710,E,0,2,RED_E,347211,5/30/2024
ELEC,Questa,NM,87556,E,0,2,RED_E,347212,5/30/2024
ELEC,Peñasco,NM,87553,E,0,2,RED_E,347213,5/30/2024
ELEC,El Rito,NM,87530,E,0,2,RED_E,347215,5/30/2024
ELEC,Clarence,NY,14031,E,0,6,APPLEGREEN,347216,5/31/2024
ELEC,Clifton Springs,NY,14432,E,0,6,APPLEGREEN,347217,5/31/2024
ELEC,Bakersfield,CA,93308,E,0,50,WATT_EV,347218,4/1/2024
ELEC,Gardena,CA,90248,E,0,12,WATT_EV,347220,4/1/2024
ELEC,Long Beach,CA,90802,E,0,26,WATT_EV,347225,6/1/2023
ELEC,San Bernardino,CA,92408,E,0,24,WATT_EV,347227,4/1/2024
ELEC,Vernon,CA,90058,E,0,5,WATT_EV,347229,6/1/2024
ELEC,Fairfield,CT,06825,E,0,4,APPLEGREEN,347231,5/31/2024
ELEC,Fairfield,CT,06825,E,0,2,APPLEGREEN,347232,5/31/2024
ELEC,Milford,CT,06460,E,0,2,APPLEGREEN,347234,5/31/2024
ELEC,Milford,CT,06460,E,0,2,APPLEGREEN,347235,5/31/2024
ELEC,North Haven,CT,06473,E,0,4,APPLEGREEN,347236,5/31/2024
ELEC,Bloomfield,NJ,07003,E,0,2,APPLEGREEN,347237,5/31/2024
ELEC,Plattekill,NY,12568,E,0,6,APPLEGREEN,347238,5/31/2024
ELEC,Franklin,PA,16323,E,0,2,Blink Network,347241,5/29/2024
ELEC,Franklin,PA,16323,E,0,2,Blink Network,347243,5/29/2024
ELEC,Williamsburg,VA,23188,E,1,0,ChargePoint Network,347256,6/1/2024
ELEC,Boston,MA,02210,E,0,1,ChargePoint Network,347257,6/1/2024
ELEC,Milan,NM,87021,E,0,1,ChargePoint Network,347258,6/1/2024
ELEC,Mechanicsville,VA,23111,E,2,0,ChargePoint Network,347259,6/1/2024
ELEC,Rexburg,ID,83440,E,2,0,ChargePoint Network,347260,6/1/2024
ELEC,East Greenbush,NY,12061,E,2,0,ChargePoint Network,347261,6/1/2024
ELEC,East Greenbush,NY,12061,E,2,0,ChargePoint Network,347262,6/1/2024
ELEC,East Greenbush,NY,12061,E,2,0,ChargePoint Network,347263,6/1/2024
ELEC,North Andover,MA,01845,E,2,0,ChargePoint Network,347264,6/1/2024
ELEC,Rodanthe,NC,27968,E,2,0,ChargePoint Network,347265,6/1/2024
ELEC,Charlevoix,MI,49720,E,2,0,ChargePoint Network,347266,6/1/2024
ELEC,Charlevoix,MI,49720,E,2,0,ChargePoint Network,347267,6/1/2024
ELEC,North Andover,MA,01845,E,1,0,ChargePoint Network,347268,6/1/2024
ELEC,North Andover,MA,01845,E,2,0,ChargePoint Network,347269,6/1/2024
ELEC,Milan,NM,87021,E,0,1,ChargePoint Network,347270,6/1/2024
ELEC,Grants,NM,87020,E,0,1,ChargePoint Network,347271,6/1/2024
ELEC,Grants,NM,87020,E,0,1,ChargePoint Network,347272,6/1/2024
ELEC,Lakewood,OH,44107,E,2,0,ChargePoint Network,347273,6/1/2024
ELEC,Lakewood,OH,44107,E,2,0,ChargePoint Network,347274,6/1/2024
ELEC,Tarboro,NC,27886,E,0,1,ChargePoint Network,347275,6/1/2024
ELEC,Byron Center,MI,49315,E,7,0,SHELL_RECHARGE,347280,6/1/2024
ELEC,Abington,MA,02351,E,2,0,SHELL_RECHARGE,347281,6/1/2024
ELEC,Byron Center,MI,49315,E,0,2,SHELL_RECHARGE,347282,6/1/2024
ELEC,Byron Center,MI,49315,E,1,0,SHELL_RECHARGE,347283,6/1/2024
ELEC,Sandwich,MA,02563,E,2,0,SHELL_RECHARGE,347284,6/1/2024
ELEC,Byron Center,MI,49315,E,0,2,SHELL_RECHARGE,347285,6/1/2024
ELEC,Byron Center,MI,49315,E,2,0,SHELL_RECHARGE,347287,6/1/2024
ELEC,Byron Center,MI,49315,E,0,2,SHELL_RECHARGE,347288,6/1/2024
ELEC,Fort Sumner,NM,88119,E,0,4,FCN,347289,6/1/2024
ELEC,Pembroke,NY,14036,E,0,4,eVgo Network,347297,6/1/2024
ELEC,Chelmsford,MA,01824,E,2,0,ChargePoint Network,347301,6/3/2024
ELEC,Hattiesburg,MS,39402,E,0,2,Blink Network,347307,5/15/2024
ELEC,Simi Valley,CA,93065,E,0,1,Blink Network,347308,6/3/2024
ELEC,White Plains,NY,10606,E,0,2,Blink Network,347309,5/31/2024
ELEC,Traverse City,MI,49686,E,0,2,Blink Network,347310,6/3/2024
ELEC,Richmond,VT,05477,E,2,0,ChargePoint Network,347311,6/4/2024
ELEC,Hammond,LA,70401,E,0,1,ChargePoint Network,347313,6/4/2024
ELEC,Montgomery,AL,36117,E,2,0,ChargePoint Network,347319,6/4/2024
ELEC,Hyannis,MA,02601,E,2,0,ChargePoint Network,347321,6/4/2024
ELEC,Barnstable,MA,02630,E,2,0,ChargePoint Network,347322,6/4/2024
ELEC,Barnstable,MA,02630,E,2,0,ChargePoint Network,347323,6/4/2024
ELEC,Ann Arbor,MI,48105,E,2,0,ChargePoint Network,347324,6/4/2024
ELEC,Ann Arbor,MI,48105,E,2,0,ChargePoint Network,347325,6/4/2024
ELEC,Montgomery,AL,36117,E,2,0,ChargePoint Network,347326,6/4/2024
ELEC,Montgomery,AL,36117,E,2,0,ChargePoint Network,347327,6/4/2024
ELEC,Ann Arbor,MI,48105,E,2,0,ChargePoint Network,347328,6/4/2024
ELEC,Laconia,NH,03246,E,2,0,ChargePoint Network,347329,6/4/2024
ELEC,Laconia,NH,03246,E,2,0,ChargePoint Network,347330,6/4/2024
ELEC,Wedowee,AL,36278,E,0,1,ChargePoint Network,347331,6/4/2024
